scientificName
Afranthidium (Afranthidium) tergoangulatum Pasteels
Anthidiellum (Chloranthidiellum) eritrinum (Friese)
Megachile (Paracella) chrysopogon Vachal
Coelioxys (Coelioxys) nigripes Vachal
Coelioxys (Coelioxys) penetratrix Smith
Coelioxys (Liothyrapis) decipiens Spinola
Coelioxys (Coelioxys) foveolata Smith
Megachile accraensis Friese, 1903
Tetraloniella (Tetraloniella) watmoughi Eardley
Sphecodopsis (Sphecodopsis) vespericena Eardley
Tetraloniella (Tetraloniella) abrochia Eardley
Tetralonia (Thygatina) nigropilosa Friese
Meliponula (Meliplebeia) beccarii (Gribodo)
Anthophora (Pyganthophora) braunsiana Friese
Anthophora (Pyganthophora) abrochia Eardley and Brooks
Anthophora (Pyganthophora) krugeri Eardley and Brooks
Anthophora (Paramegilla) hirtiventris Friese
Anthophora (Pyganthophora) diversipes Friese
Anthophora (Heliophora) flaviscopa Eardley and Brooks
Pachymelus (Pachymelus) micrephalus Smith
Pachymelus (Pachymelopsis) abessinicus (Friese)
Anthophora (Heliophila) wartmanni Friese
Anthophora (Heliophila) rufolanata Dours
Anthophora (Heliophila) vestita Smith
Anthophora (Heliophila) strucki Eardley and Brooks
Anthophora (Pyganthophora) schultzei Friese
Anthophora (Heliophila) rufovestita Cockerell
Ceratina (Protopithitis) aereola Vachal
Ceratina (Pithitis) fastigata Fox
Ceratina (Malgatina) azurea Benoist
Ceratina (Copoceratina) madecassa Friese
Ceratina (Ctenoceratina) lineola Vachal
Xylocopa (Xylomelissa) io Vachal
Ceratina (Pithitis) tarsata Morawitz
Nomia (Nomia) viridilimbata de Saussure
Nomia (Crocisaspidia) zonaria Walker
Lipotriches (Lipotriches) tetraloniformis (Strand)
Nomia (Leuconomia) bouyssoui Vachal
Nomia (Leuconomia) granulata Vachal
Nomia (Acunomia) epileuca Cockerell
Nomia (Hoplonomia) cuneata de Saussure
Nomia (Crocisaspidia) crocisaeformis Bingham
Ceylalictus (Atronomioides) tumidus Pesenko
Ceylalictus (Atronomioides) petiolatus Pesenko
Ceylalictus (Atronomioides) rostratus Pesenko
Ceylalictus (Ceylalictus) congoensis Pesenko and Pauly
Eupetersia (Nesoeupetersia) atrocoerulea Pauly and Brooks
Eupetersia (Nesoeupetersia) emini Blüthgen
Hylaeus (Deranchylaeus) rugipunctus (Alfken)
Hylaeus (Deranchylaeus) xanthostoma (Alfken)
Hylaeus (Metylaeus) mahafaly Hensen
Hylaeus (Deranchylaeus) perater Cockerell
Melitturga (Australomelitturga) penrithorum Eardley
Meliturgula (Meliturgula) braunsi Friese
Meliturgula (Poecilomelitta) rozeni Eardley
Melitturga (Australomelitturga) barbarae Eardley
Systropha (Systrophidia) glabriventris Friese
Hylaeus (Deranchylaeus) gabonicus (Vachal)
Hylaeus (Alfkenylaeus) infulatus Snelling
Hylaeus (Deranchylaeus) haygoodi Bridwell
Lipotriches (Lipotriches) inaequalis (Cockerell)
Lipotriches (Lipotriches) parca (Kohl)
Nubenomia nubecula (Smith)
Lipotriches (Lipotriches) betsilei (de Saussure)
Lipotriches (Lipotriches) aurifrons (Smith)
Lipotriches (Lipotriches) brachysoma (Schletterer)
Lipotriches (Lipotriches) friesei (Magretti)
Lipotriches (Lipotriches) guineensis (Strand)
Thrinchostoma (Thrinchostoma) renitantely de Saussure
Thrinchostoma (Thrinchostoma) petersi Blüthgen
Thrinchostoma (Thrinchostoma) perineti Benoist
Thrinchostoma (Thrinchostoma) nigrum Pauly
Thrinchostoma (Thrinchostoma) conjungens Blüthgen
Thrinchostoma (Thrinchostoma) nachtigali Blüthgen
Thrinchostoma (Thrinchostoma) atrum Benoist
Thrinchostoma (Thrinchostoma) lemuriae Cockerell
Thrinchostoma (Thrinchostoma) kandti Blüthgen
Megachile (Gronoceras) felina Gerstaecker
Megachile (Paracella) edwardsi Friese
Heriades multistriatus Cockerell
Afranthidium (Afranthidium) hamaticauda Pasteels
Othinosmia (Othinosmia) securicornis Peters
Afranthidium (Afranthidium) biangulatum Pasteels
Melitta (Cilissa) arrogans (Smith)
Capicola (Capicoloides) aliceae Cockerell
Haplomelitta (Haplomelitta) ogilviei (Cockerell)
Heriades (Heriades) bouyssoui Vachal
Heriades (Amboheriades) canalicaulata Benoist
Fidelia (Fidelia) paradoxa Friese
Fidelia (Fidelia) villosa Brauns
Fidelia (Fidelia) kobrowi Brauns
Fidelia (Parafidelia) hessei Whitehead and Eardley
Fidelia (Fideliopsis) major Friese
Afroheriades (Archeriades) dolichocephalus (Friese)
Lasioglossum (Ctenonomia) nudatum (Benoist)
Lasioglossum (Ctenonomia) montanum (Friese)
Lasioglossum (Ctenonomia) claripenne (Cockerell)
Lasioglossum (Ctenonomia) ernesti Pauly
Patellapis (Patellapis) cincticauda Cockerell
Patellapis (Zonalictus) andreniformis (Friese)
Patellapis (Archihalictus) castanea (Benoist)
Lasioglossum (Ctenonomia) urenae Pauly
Xylocopa (Xylomelissa) rufitarsis
Xylocopa (Xylomelissa) lugubris
Xylocopa (Xylocopa) valga
Xylocopa (Stenoxylocopa)
Xylocopa (Schonnherria) subvirescens
Xylocopa (Schonnherria) splendidula
Xylocopa (Schonnherria) pulchra
Xylocopa (Schonnherria) muscaria
Xylocopa (Schonnherria) micans
Xylocopa (Schonnherria) lateralis
Xylocopa (Schonnherria)
Xylocopa (Proxylocopa) rufa
Xylocopa (Notoxylocopa) tabaniformis illota, near
Xylocopa (Notoxylocopa) guatemalensis
Xylocopa (Notoxylocopa)
Xylocopa (Nodula) amethystina amethystina
Xylocopa (Nodula) amethystina
Xylocopa (Neoxylocopa) nautlana
Xylocopa (Neoxylocopa) nasica
Xylocopa (Neoxylocopa) fimbriata
Xylocopa (Neoxylocopa) columbiensis
Xylocopa (Neoxylocopa) aeneipennis
